imdb_key,actor,imdb_title,year,genre,big5_agreeableness_percentile,big5_agreeableness_raw,facet_altruism_percentile,acet_altruism_raw,facet_cooperation_percentile,facet_cooperation_raw,facet_modesty_percentile,facet_modesty_raw,facet_morality_percentile,facet_morality_raw,facet_sympathy_percentile,facet_sympathy_raw,facet_trust_percentile,facet_trust_raw
tt0121765,PALPATINE,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.1435221871302634,0.6998746227724300,0.9481265653688657,0.7621642974537384,0.2028753094646030,0.5292995195082429,0.3468501893236015,0.4275941862580133,0.4628457156751275,0.6214101904426069,0.9993283673414385,0.7859192988572163,0.5975921295574591,0.5959824306314847
tt0121765,"MACE WINDU","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0154816405532635,0.6564262115119386,0.8136984902341589,0.7363678069227243,0.2003573596118603,0.5287602650998161,0.3467298556826306,0.4275769855735038,0.7320482903972577,0.6550187831199490,0.9839554008053512,0.7453187755485945,0.1652443933477478,0.5457115641546008
tt0121765,YODA,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0038738081670252,0.6363370068871971,0.7899082196605522,0.7333682167384439,0.2305823185112794,0.5349907748934305,0.3938719545954010,0.4341687483384200,0.2463702660408359,0.5934446805862987,0.9816186123187052,0.7432221103069462,0.6252978912616082,0.5989612174161848
tt0121765,"INT. SENATE BUILDING","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0045222144564003,0.6384243166659564,0.7086711106541381,0.7243666295974103,0.0580977648673419,0.4847433920776264,0.2885584758610291,0.4189529883073357,0.0385457020075275,0.5423980584314082,0.8328783925478180,0.7003491593211488,0.4703513569121298,0.5827372735111314
tt0121765,"JAR JAR","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.5086604968210042,0.7430615191372791,0.9566107990583662,0.7651703013788467,0.3293119393182130,0.5527708522382292,0.1993380768009227,0.4038413066746176,0.3460314775935141,0.6071233215632481,0.9985684431177067,0.7773466097203244,0.6667929330883509,0.6035608669720355
tt0121765,OBI-WAN,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0084085112923043,0.6471578466625991,0.6117758556631013,0.7150507186851861,0.1193584841185518,0.5084053383542089,0.2029174971924098,0.4045136851909811,0.2703113439270453,0.5969403074044780,0.9166217826112063,0.7162758466948838,0.3801942071955988,0.5732378521632768
tt0121765,ANAKIN,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.0323853337877792,0.6687782149762911,0.6956827337916494,0.7230516926192533,0.1034072495936035,0.5033340836631425,0.3137889204262720,0.4227765653297865,0.3778216964366292,0.6111269006201003,0.9556720534999938,0.7284883492175802,0.1385432000482562,0.5410250528511117
tt0121765,PADME,"Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.1002322682145181,0.6913034855481550,0.8494614453469536,0.7413674538563939,0.1700174865459230,0.5219070539657222,0.5106970316170281,0.4497907401256272,0.4878161635456896,0.6243696668253024,0.9735943388743330,0.7374208167754050,0.1169106630212838,0.5367535191526958
tt0121765,"DEXTER JETTSTER","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.1163053349138667,0.6947449734100191,0.3864372143475939,0.6949646132391188,0.4222166237652637,0.5675669420290350,0.1872611877877746,0.4015171347334019,0.8680793943304967,0.6785324295033527,0.6950059138274749,0.6829556987576109,0.3222830216695915,0.5667965282568851
tt0121765,"QUEEN JAMILLIA","Star Wars: Episode II - Attack of the Clones",2002,"Action, Adventure, Fantasy, Sci-Fi",0.2227079313305901,0.7118625361914560,0.9824577626158204,0.7790180782493149,0.2182098194350827,0.5325011651150751,0.0860285272239914,0.3763163314446021,0.6248238499736772,0.6408236981849932,0.9957386529066947,0.7639272485844876,0.8155201208065166,0.6228143418589266
