imdb_key,actor,imdb_title,year,genre,big5_extraversion_percentile,big5_extraversion_raw,facet_activity_level_percentile,facet_activity_level_raw,facet_assertiveness_percentile,facet_assertiveness_raw,facet_cheerfulness_percentile,facet_cheerfulness_raw,facet_excitement_seeking_percentile,facet_excitement_seeking_raw,facet_friendliness_percentile,facet_friendliness_raw,facet_gregariousness_percentile,facet_gregariousness_raw
tt0118571,"ARMY RANGER","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.5552073793885626,0.5572011926652010,0.2946590946157633,0.5127570756535555,0.4262467349027187,0.6347636831118002,0.0909122385207035,0.5733315548738701,0.6852521725436485,0.6240596946730622,0.2434956456132684,0.5256254022626483,0.2020845771493187,0.4104568877708159
tt0118571,"KC-LO PILOT","Air Force One",1997,"Action, Adventure, Drama, Thriller",0.6220958488587830,0.5648836254883489,0.4934005773922701,0.5395327863512024,0.3804895362365186,0.6288519621298828,0.3397434061720186,0.6042729143163033,0.9120269252216184,0.6609861936452937,0.3611586527483044,0.5426651861062566,0.1706205044112898,0.4044152461376673
tt0118571,TOWER,"Air Force One",1997,"Action, Adventure, Drama, Thriller",0.9320074334521990,0.6175358785615708,0.9609165089001315,0.6305092533302068,0.9644454453260548,0.7342801908318165,0.6705020580468781,0.6329479734780641,0.6231381876656217,0.6169066466093744,0.8770421826820330,0.6186855020483732,0.8555061411018297,0.5078563764640472
tt1190080,"PROF. WEST",2012,2009,"Action, Adventure, Sci-Fi",0.0508756215873569,0.4779831311036792,0.3122494839313081,0.5153329251283830,0.4953110136001329,0.6434711902295831,0.0117265670878144,0.5420942732716030,0.4916216442357611,0.6027137962788536,0.0201665677279345,0.4576536480049861,0.0068293906150325,0.3265592310586417
tt1190080,ADRIAN,2012,2009,"Action, Adventure, Sci-Fi",0.3474208413842497,0.5335006245572655,0.5671301834781864,0.5490305230961549,0.7512554940820413,0.6779744540898212,0.3343826920217675,0.6037802815881266,0.3118934209498984,0.5828074772904501,0.5788157716708369,0.5704628202359643,0.2369722990924326,0.4165296417221760
tt1190080,ANHEUSER,2012,2009,"Action, Adventure, Sci-Fi",0.4047909713352150,0.5402534069182740,0.3701993217543339,0.5234257254946935,0.7885816454650350,0.6841264385235224,0.2936102529271596,0.5999201344612904,0.2239434737613152,0.5714250856306925,0.2714929643555888,0.5299788165425767,0.0985937827636350,0.3870441537830707
tt1190080,"PRESIDENT WILSON",2012,2009,"Action, Adventure, Sci-Fi",0.7453685270929544,0.5804570704146307,0.3702890195224657,0.5234378789000267,0.8708304289061890,0.7005640269955232,0.4159146778941498,0.6110118442337804,0.3963695678440075,0.5924634701134031,0.3971231850943842,0.5474080462204866,0.1543286176605394,0.4010053110201038
tt1190080,(PAUSE),2012,2009,"Action, Adventure, Sci-Fi",0.1029218133580204,0.4945538721365667,0.2249626817619985,0.5017191761619992,0.4410987556287286,0.6366510068197010,0.0580750078142872,0.5654122013611114,0.3712323641863971,0.5896720259380931,0.0821983193470441,0.4907505610901805,0.0229673948869719,0.3507284586988347
tt1190080,LAURA,2012,2009,"Action, Adventure, Sci-Fi",0.5001525536073338,0.5510232080478383,0.0614317900610094,0.4614326287710832,0.6831451587602588,0.6678797240381573,0.3601521558486193,0.6061224057147371,0.3240290160883065,0.5842503038780882,0.2163483443854380,0.5211373188743101,0.0758073943206183,0.3796284303749403
tt1190080,JACKSON,2012,2009,"Action, Adventure, Sci-Fi",0.5827088942514638,0.5603248135248946,0.1570568817485307,0.4888712799670445,0.4680850237617880,0.6400553213835296,0.3519593889445409,0.6053846493569113,0.3951579591216068,0.5923301206457078,0.1875077489846026,0.5159947505587211,0.1150113554775888,0.3916353936908114
