imdb_key,actor,imdb_title,year,genre,big5_conscientiousness_percentile,big5_conscientiousness_raw,facet_achievement_striving_percentile,facet_achievement_striving_raw,facet_cautiousness_percentile,facet_cautiousness_raw,facet_dutifulness_percentile,facet_dutifulness_raw,facet_orderliness_percentile,facet_orderliness_raw,facet_self_discipline_percentile,facet_self_discipline_raw,facet_self_efficacy_percentile,facet_self_efficacy_raw
tt0120903,"MAGNETO (V.O.)",X-Men,2000,"Action, Adventure, Sci-Fi",0.6571682079898137,0.6469287434425284,0.1977823613171307,0.6434184775948971,0.1289015097485805,0.4210409545751349,0.5126329016466118,0.6596760105609322,0.1443493362916429,0.4594026581835095,0.0378727697792665,0.4860551186103329,0.3191427665877549,0.7365672392096078
tt0120903,"EXT. SEAWALL - NIGHT",X-Men,2000,"Action, Adventure, Sci-Fi",0.2679490882334308,0.5991790299614566,0.4480459374187102,0.6814839159576934,0.7636773488497791,0.5378091735323741,0.4128809636031509,0.6535092411411825,0.8685667366433854,0.5308307975894793,0.2163734384401521,0.5332828333865134,0.5446220266885136,0.7570415496949000
tt0120903,"INT. TORCH - NIGHT",X-Men,2000,"Action, Adventure, Sci-Fi",0.0406686853682645,0.5467570027149101,0.1583124078867921,0.6353789224607184,0.4019241840184784,0.4767951967030968,0.1550187368300615,0.6340399140127010,0.3143719280680282,0.4783186730007451,0.0106128385271444,0.4609020979467210,0.2370518628740506,0.7279256800556423
tt0120903,"INT. STATUE - HEAD -",X-Men,2000,"Action, Adventure, Sci-Fi",0.1597002050088946,0.5816111383130065,0.2627928646965199,0.6547914902084755,0.4648324243222110,0.4869017806931397,0.1970528630957278,0.6380304525431499,0.3647603062250336,0.4828302131758522,0.0587012044993623,0.4960660296123292,0.3776208669345030,0.7421365473754025
tt0133093,SCREEN,"The Matrix",1999,"Action, Sci-Fi",0.0341828373401930,0.5430439047317039,0.2512460455137603,0.6528952860921244,0.0683582399645615,0.3985347532755182,0.0887654829749277,0.6258786773732135,0.1439507338473508,0.4593451457460150,0.0375738311889225,0.4858817882887227,0.7976103992187036,0.7823989229568493
tt0133093,"CYPHER (V.O.)","The Matrix",1999,"Action, Sci-Fi",0.4144651776028362,0.6179731464292588,0.2238455212017635,0.6481993109111945,0.7526560706057916,0.5355802245506602,0.4512409928902224,0.6558997627768276,0.4576588096318718,0.4906729344026051,0.1592556991489347,0.5231352730499551,0.3462903363741666,0.7391957790830272
tt0133093,"TRINITY (V.O.)","The Matrix",1999,"Action, Sci-Fi",0.1061419809890120,0.5698754176586910,0.2125314644577049,0.6461663282374671,0.3351279473418088,0.4655950317610934,0.2428181746194420,0.6418246119701428,0.5307649899821808,0.4966845062750741,0.1634207703635949,0.5239463277291042,0.3103060902414558,0.7356920552008188
tt0133093,TRINITY,"The Matrix",1999,"Action, Sci-Fi",0.1118283014733343,0.5712955092868744,0.1296876389244203,0.6286840406178152,0.1732650712845041,0.4330510809013781,0.2598654126408093,0.6431349439596998,0.3697190482203698,0.4832614684917200,0.0807587896094085,0.5039633835150577,0.2764213806118201,0.7322271848251348
tt0133093,"AGENT SMITH","The Matrix",1999,"Action, Sci-Fi",0.1579673630069346,0.5812773699272276,0.3906889809723991,0.6737051075896753,0.2230694076159805,0.4443803947427913,0.2221122145447947,0.6401638938257250,0.3492239261543716,0.4814658252761070,0.0842233169305447,0.5050482287284060,0.6752635537384777,0.7690834786911955
tt0133093,"MORPHEUS (V.O.)","The Matrix",1999,"Action, Sci-Fi",0.1390729946661447,0.5774692978163661,0.4923642573449041,0.6873850365988640,0.3580683565386035,0.4695195424917686,0.2725810759942912,0.6440835503306728,0.4782796873507836,0.4923717181395379,0.1481998985618301,0.5209124018291805,0.7439435581763162,0.7761542827573418
tt0133093,"AGENT JONES","The Matrix",1999,"Action, Sci-Fi",0.2092257842382532,0.5903133999426446,0.2693077414052767,0.6558424810841775,0.5868934264116428,0.5063335212833567,0.1760079844029684,0.6361082418618470,0.4417000505775856,0.4893519989990120,0.0438103709753647,0.4892867313193529,0.5390475264489280,0.7565474137597588
tt0133093,NEO,"The Matrix",1999,"Action, Sci-Fi",0.0194745520783643,0.5317505094687398,0.1132373808343771,0.6243626722391138,0.1810109207315219,0.4349335906683780,0.0983899676302097,0.6272896750609845,0.3219154351473446,0.4790113401912677,0.0150441534749214,0.4673339473131046,0.3909726316679066,0.7433656881211740
